Listing_ID,Title,Price,URL,Модел,Цена,Състояние,Тип,Произведено,Тип двигател,Мощност[к.с.],Скоростна кутия,Цвят,Пробег,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,
29821758,Toyota Auris 1.8i,"14 400 лв. - 7 362,60 €Цената е с включено ДДС",https://www.auto.bg/obiava/29821758/toyota-auris-1-8i,Toyota Auris,14 400 лв.,Употребяван,Хечбек,декември 2013 г.,Toyota Auris Хибриден,100 к.с,Автоматична,Кафяв,179000 км,,,,,,,,,,,,,,,
75261783,Skoda Fabia 1.0MPI,"19 400 лв. - 9 919,06 €Цената е с включено ДДС",https://www.auto.bg/obiava/75261783/skoda-fabia-1-0mpi,Skoda Fabia,19 400 лв.,Употребяван,Хечбек,юли 2019 г.,Skoda Fabia Бензин,60 к.с,Ръчна,Бял,56000 км,,,,,,,,,,,,,,,
29252556,Mercedes-Benz E 240 Е240,"9 500 лв. - 4 857,27 €Цената е с включено ДДС",https://www.auto.bg/obiava/29252556/mercedes-benz-e-240-e240,Mercedes-Benz E 240,9 500 лв.,Употребяван,Седан,юли 2002 г.,Mercedes-Benz E 240 Бензин,177 к.с,Автоматична,Черен,240000 км,,,,,,,,,,,,,,,
93166024,Ford S-Max 2.0TDCI,"8 800 лв. - 4 499,37 €Цената е с включено ДДС",https://www.auto.bg/obiava/93166024/ford-s-max-2-0tdci,Ford S-Max,8 800 лв.,Употребяван,Ван,юли 2009 г.,Ford S-Max Дизел,,Автоматична,Бял,215555 км,,,,,,,,,,,,,,,
63056469,Toyota Rav4,"7 700 лв. - 3 936,95 €Не се начислява ДДС",https://www.auto.bg/obiava/63056469/toyota-rav4,Toyota Rav4,7 700 лв.,Употребяван,Джип,май 2003 г.,Toyota Rav4 Дизел,116 к.с,Ръчна,Черен,224000 км,,,,,,,,,,,,,,,
85234001,Chrysler Pacifica * Touring Plus | Carfax Clean | Hybrid * CARFAX *,"40 050 лв. - 20 477,24 €Цената е с включено ДДС",https://www.auto.bg/obiava/85234001/chrysler-pacifica-touring-plus-carfax-clean-hybrid-carfax,Chrysler Pacifica,40 050 лв.,Употребяван,Миниван,януари 2018 г.,Chrysler Pacifica Бензин,260 к.с,Автоматична,,105672 км,,,,,,,,,,,,,,,
52983754,BMW X7 * xDrive50i  * Clean Carfax,"78 000 лв. - 39 880,77 €Цената е с включено ДДС",https://www.auto.bg/obiava/52983754/bmw-x7-xdrive50i-clean-carfax,BMW X7,78 000 лв.,Употребяван,Джип,януари 2019 г.,BMW X7 Бензин,456 к.с,Автоматична,,100081 км,,,,,,,,,,,,,,,
85776111,VW Caddy ECO FUEL фабричен метан,"3 900 лв. - 1 994,04 €Не се начислява ДДС",https://www.auto.bg/obiava/85776111/vw-caddy-eco-fuel-fabrichen-metan,VW Caddy,3 900 лв.,Употребяван,Миниван,април 2005 г.,VW Caddy Бензин,109 к.с,Ръчна,Бял,320000 км,,,,,,,,,,,,,,,
71793066,Seat Cordoba,"3 300 лв. - 1 687,26 €Не се начислява ДДС",https://www.auto.bg/obiava/71793066/seat-cordoba,Seat Cordoba,3 300 лв.,Употребяван,Седан,октомври 2003 г.,Seat Cordoba Дизел,64 к.с,Ръчна,,254200 км,,,,,,,,,,,,,,,
34446106,Mercedes-Benz GLC 400 450d 4-MATIC AMG COUPE NIGHT PANORAMA,"77 880 EUR - 152 320,04 лв.Цената е с включено ДДС",https://www.auto.bg/obiava/34446106/mercedes-benz-glc-400-450d-4-matic-amg-coupe-night-panorama,Mercedes-Benz GLC 400,64 900 EUR,Употребяван,Джип,юли 2024 г.,Mercedes-Benz GLC 400 Дизел,367 к.с,Автоматична,Бял,4990 км,,,,,,,,,,,,,,,
59455384,Renault Megane IV Grandtour 1.5 dCi 110 Energy Bose,"27 500 лв. - 14 060,53 €Не се начислява ДДС",https://www.auto.bg/obiava/59455384/renault-megane-iv-grandtour-1-5-dci-110-energy-bose,Renault Megane,27 500 лв.,Употребяван,Комби,октомври 2018 г.,Renault Megane Дизел,110 к.с,Автоматична,Tъмно син,139898 км,,,,,,,,,,,,,,,
30259436,BMW 530,"12 500 лв. - 6 391,15 €Не се начислява ДДС",https://www.auto.bg/obiava/30259436/bmw-530,BMW 530,12 500 лв.,Употребяван,Комби,юни 2006 г.,BMW 530 Бензин,258 к.с,Автоматична,Сив,214000 км,,,,,,,,,,,,,,,
43982768,Ford Focus,"6 200 лв. - 3 170,01 €Не се начислява ДДС",https://www.auto.bg/obiava/43982768/ford-focus,Ford Focus,6 200 лв.,Употребяван,Комби,май 2010 г.,Ford Focus Дизел,110 к.с,Ръчна,Син,212000 км,,,,,,,,,,,,,,,
50498584,Toyota Prius,"17 900 лв. - 9 152,12 €Цената е с включено ДДС",https://www.auto.bg/obiava/50498584/toyota-prius,Toyota Prius,17 900 лв.,Употребяван,Хечбек,април 2012 г.,Toyota Prius Хибриден,,Автоматична,,191298 км,,,,,,,,,,,,,,,
49528705,Kia Sportage * LX FWD * CARFAX * БЕЗ ПЪРВОНАЧАЛНА ВНОСКА,"37 250 лв. - 19 045,62 €Цената е с включено ДДС",https://www.auto.bg/obiava/49528705/kia-sportage-lx-fwd-carfax-bez-parvonachalna-vnoska,Kia Sportage,37 250 лв.,Употребяван,Джип,януари 2022 г.,Kia Sportage Бензин,181 к.с,Автоматична,,70946 км,,,,,,,,,,,,,,,
27611090,Dacia Dokker 1.5 dci,"36 200 лв. - 18 508,77 €Не се начислява ДДС",https://www.auto.bg/obiava/27611090/dacia-dokker-1-5-dci,Dacia Dokker,36 200 лв.,Употребяван,Ван,август 2017 г.,Dacia Dokker Дизел,75 к.с,Ръчна,Бял,38050 км,,,,,,,,,,,,,,,
71011767,VW Passat GERMANIA 2020 FUL FUL FUL DIESEL,"22 600 лв. - 11 555,20 €Не се начислява ДДС",https://www.auto.bg/obiava/71011767/vw-passat-germania-2020-ful-ful-ful-diesel,VW Passat,22 600 лв.,Употребяван,Комби,ноември 2020 г.,VW Passat Дизел,120 к.с,Автоматична,Сив,223000 км,,,,,,,,,,,,,,,
20069954,VW Tiguan 2.0 TDI,"13 999 лв. - 7 157,58 €Не се начислява ДДС",https://www.auto.bg/obiava/20069954/vw-tiguan-2-0-tdi,VW Tiguan,13 999 лв.,Употребяван,Джип,януари 2008 г.,VW Tiguan Дизел,140 к.с,Автоматична,Бордо,262000 км,,,,,,,,,,,,,,,
31131350,Seat Altea XL sport,"8 500 лв. - 4 345,98 €Не се начислява ДДС",https://www.auto.bg/obiava/31131350/seat-altea-xl-sport,Seat Altea,8 500 лв.,Употребяван,Миниван,януари 2010 г.,Seat Altea Дизел,105 к.с,Автоматична,Бял,203783 км,,,,,,,,,,,,,,,
52801842,"Audi A3 2, 0 S-LINE.TDI 140. К.С.","1 198 лв. - 612,53 €Цената е с включено ДДС",https://www.auto.bg/obiava/52801842/audi-a3-2-0-s-line-tdi-140-k-s,Audi A3,998 лв.,Употребяван,Хечбек,август 2008 г.,Audi A3 Дизел,140 к.с,Ръчна,Сребърен,240000 км,,,,,,,,,,,,,,,
25256924,BMW 318 D 115 кс,"2 999 лв. - 1 533,36 €Не се начислява ДДС",https://www.auto.bg/obiava/25256924/bmw-318-d-115-ks,BMW 318,2 999 лв.,Употребяван,Седан,август 2003 г.,BMW 318 Дизел,115 к.с,Ръчна,Черен,274800 км,,,,,,,,,,,,,,,
58382911,Ford Kuga,"17 400 лв. - 8 896,48 €Цената е с включено ДДС",https://www.auto.bg/obiava/58382911/ford-kuga,Ford Kuga,14 500 лв.,Употребяван,Джип,януари 2008 г.,Ford Kuga Дизел,136 к.с,Ръчна,Сив,123000 км,,,,,,,,,,,,,,,
97465644,Audi A8 3.0d 2016 166 000 km,"51 999 лв. - 26 586,67 €Не се начислява ДДС",https://www.auto.bg/obiava/97465644/audi-a8-3-0d-2016-166-000-km,Audi A8,51 999 лв.,Употребяван,Стреч лимузина,февруари 2016 г.,Audi A8 Дизел,262 к.с,Автоматична,Черен,166000 км,,,,,,,,,,,,,,,
95193380,BMW X6 3.5 xDrive* NAVI* Camera* HeadUp,"21 800 лв. - 11 146,16 €Не се начислява ДДС",https://www.auto.bg/obiava/95193380/bmw-x6-3-5-xdrive-navi-camera-headup,BMW X6,21 800 лв.,Употребяван,Джип,януари 2009 г.,BMW X6 Бензин,306 к.с,Автоматична,Черен,168000 км,,,,,,,,,,,,,,,
68580509,VW Golf Full option,"8 200 лв. - 4 192,59 €Цената е с включено ДДС",https://www.auto.bg/obiava/68580509/vw-golf-full-option,VW Golf,8 200 лв.,Употребяван,Комби,януари 2012 г.,VW Golf Дизел,105 к.с,Ръчна,Черен,206000 км,,,,,,,,,,,,,,,
60518329,Seat Ibiza,"6 999 лв. - 3 578,53 €Не се начислява ДДС",https://www.auto.bg/obiava/60518329/seat-ibiza,Seat Ibiza,6 999 лв.,Употребяван,Хечбек,октомври 2009 г.,Seat Ibiza Бензин,105 к.с,Ръчна,Сив,178000 км,,,,,,,,,,,,,,,
71793066,Seat Cordoba,"3 300 лв. - 1 687,26 €Не се начислява ДДС",https://www.auto.bg/obiava/71793066/seat-cordoba,Seat Cordoba,3 300 лв.,Употребяван,Седан,октомври 2003 г.,Seat Cordoba Дизел,64 к.с,Ръчна,,254200 км,,,,,,,,,,,,,,,
34446106,Mercedes-Benz GLC 400 450d 4-MATIC AMG COUPE NIGHT PANORAMA,"77 880 EUR - 152 320,04 лв.Цената е с включено ДДС",https://www.auto.bg/obiava/34446106/mercedes-benz-glc-400-450d-4-matic-amg-coupe-night-panorama,Mercedes-Benz GLC 400,64 900 EUR,Употребяван,Джип,юли 2024 г.,Mercedes-Benz GLC 400 Дизел,367 к.с,Автоматична,Бял,4990 км,,,,,,,,,,,,,,,
59455384,Renault Megane IV Grandtour 1.5 dCi 110 Energy Bose,"27 500 лв. - 14 060,53 €Не се начислява ДДС",https://www.auto.bg/obiava/59455384/renault-megane-iv-grandtour-1-5-dci-110-energy-bose,Renault Megane,27 500 лв.,Употребяван,Комби,октомври 2018 г.,Renault Megane Дизел,110 к.с,Автоматична,Tъмно син,139898 км,,,,,,,,,,,,,,,
38383667,Opel Vectra 1.8,"3 200 лв. - 1 636,13 €Цената е с включено ДДС",https://www.auto.bg/obiava/38383667/opel-vectra-1-8,Opel Vectra,3 200 лв.,Употребяван,Седан,юни 2002 г.,Opel Vectra Бензин,122 к.с,Ръчна,Сив,360000 км,,,,,,,,,,,,,,,
43982768,Ford Focus,"6 200 лв. - 3 170,01 €Не се начислява ДДС",https://www.auto.bg/obiava/43982768/ford-focus,Ford Focus,6 200 лв.,Употребяван,Комби,май 2010 г.,Ford Focus Дизел,110 к.с,Ръчна,Син,212000 км,,,,,,,,,,,,,,,
50498584,Toyota Prius,"17 900 лв. - 9 152,12 €Цената е с включено ДДС",https://www.auto.bg/obiava/50498584/toyota-prius,Toyota Prius,17 900 лв.,Употребяван,Хечбек,април 2012 г.,Toyota Prius Хибриден,,Автоматична,,191298 км,,,,,,,,,,,,,,,
49528705,Kia Sportage * LX FWD * CARFAX * БЕЗ ПЪРВОНАЧАЛНА ВНОСКА,"37 250 лв. - 19 045,62 €Цената е с включено ДДС",https://www.auto.bg/obiava/49528705/kia-sportage-lx-fwd-carfax-bez-parvonachalna-vnoska,Kia Sportage,37 250 лв.,Употребяван,Джип,януари 2022 г.,Kia Sportage Бензин,181 к.с,Автоматична,,70946 км,,,,,,,,,,,,,,,
27611090,Dacia Dokker 1.5 dci,"36 200 лв. - 18 508,77 €Не се начислява ДДС",https://www.auto.bg/obiava/27611090/dacia-dokker-1-5-dci,Dacia Dokker,36 200 лв.,Употребяван,Ван,август 2017 г.,Dacia Dokker Дизел,75 к.с,Ръчна,Бял,38050 км,,,,,,,,,,,,,,,
71011767,VW Passat GERMANIA 2020 FUL FUL FUL DIESEL,"22 600 лв. - 11 555,20 €Не се начислява ДДС",https://www.auto.bg/obiava/71011767/vw-passat-germania-2020-ful-ful-ful-diesel,VW Passat,22 600 лв.,Употребяван,Комби,ноември 2020 г.,VW Passat Дизел,120 к.с,Автоматична,Сив,223000 км,,,,,,,,,,,,,,,
20069954,VW Tiguan 2.0 TDI,"13 999 лв. - 7 157,58 €Не се начислява ДДС",https://www.auto.bg/obiava/20069954/vw-tiguan-2-0-tdi,VW Tiguan,13 999 лв.,Употребяван,Джип,януари 2008 г.,VW Tiguan Дизел,140 к.с,Автоматична,Бордо,262000 км,,,,,,,,,,,,,,,
31131350,Seat Altea XL sport,"8 500 лв. - 4 345,98 €Не се начислява ДДС",https://www.auto.bg/obiava/31131350/seat-altea-xl-sport,Seat Altea,8 500 лв.,Употребяван,Миниван,януари 2010 г.,Seat Altea Дизел,105 к.с,Автоматична,Бял,203783 км,,,,,,,,,,,,,,,
52801842,"Audi A3 2, 0 S-LINE.TDI 140. К.С.","1 198 лв. - 612,53 €Цената е с включено ДДС",https://www.auto.bg/obiava/52801842/audi-a3-2-0-s-line-tdi-140-k-s,Audi A3,998 лв.,Употребяван,Хечбек,август 2008 г.,Audi A3 Дизел,140 к.с,Ръчна,Сребърен,240000 км,,,,,,,,,,,,,,,
25256924,BMW 318 D 115 кс,"2 999 лв. - 1 533,36 €Не се начислява ДДС",https://www.auto.bg/obiava/25256924/bmw-318-d-115-ks,BMW 318,2 999 лв.,Употребяван,Седан,август 2003 г.,BMW 318 Дизел,115 к.с,Ръчна,Черен,274800 км,,,,,,,,,,,,,,,
58382911,Ford Kuga,"17 400 лв. - 8 896,48 €Цената е с включено ДДС",https://www.auto.bg/obiava/58382911/ford-kuga,Ford Kuga,14 500 лв.,Употребяван,Джип,януари 2008 г.,Ford Kuga Дизел,136 к.с,Ръчна,Сив,123000 км,,,,,,,,,,,,,,,
97465644,Audi A8 3.0d 2016 166 000 km,"51 999 лв. - 26 586,67 €Не се начислява ДДС",https://www.auto.bg/obiava/97465644/audi-a8-3-0d-2016-166-000-km,Audi A8,51 999 лв.,Употребяван,Стреч лимузина,февруари 2016 г.,Audi A8 Дизел,262 к.с,Автоматична,Черен,166000 км,,,,,,,,,,,,,,,
95193380,BMW X6 3.5 xDrive* NAVI* Camera* HeadUp,"21 800 лв. - 11 146,16 €Не се начислява ДДС",https://www.auto.bg/obiava/95193380/bmw-x6-3-5-xdrive-navi-camera-headup,BMW X6,21 800 лв.,Употребяван,Джип,януари 2009 г.,BMW X6 Бензин,306 к.с,Автоматична,Черен,168000 км,,,,,,,,,,,,,,,
68580509,VW Golf Full option,"8 200 лв. - 4 192,59 €Цената е с включено ДДС",https://www.auto.bg/obiava/68580509/vw-golf-full-option,VW Golf,8 200 лв.,Употребяван,Комби,януари 2012 г.,VW Golf Дизел,105 к.с,Ръчна,Черен,206000 км,,,,,,,,,,,,,,,
60518329,Seat Ibiza,"6 999 лв. - 3 578,53 €Не се начислява ДДС",https://www.auto.bg/obiava/60518329/seat-ibiza,Seat Ibiza,6 999 лв.,Употребяван,Хечбек,октомври 2009 г.,Seat Ibiza Бензин,105 к.с,Ръчна,Сив,178000 км,,,,,,,,,,,,,,,
91345942,Suzuki Grand vitara,"7 000 лв. - 3 579,04 €Не се начислява ДДС",https://www.auto.bg/obiava/91345942/suzuki-grand-vitara,Suzuki Grand vitara,7 000 лв.,Употребяван,Джип,май 2004 г.,Suzuki Grand vitara Дизел,111 к.с,Ръчна,Сребърен,300000 км,,,,,,,,,,,,,,,
81073965,"Peugeot 208 1.4HDi-5 врати, 2013г. EURO 5B","9 500 лв. - 4 857,27 €Не се начислява ДДС",https://www.auto.bg/obiava/81073965/peugeot-208-1-4hdi-5-vrati-2013g-euro-5b,Peugeot 208,9 500 лв.,Употребяван,Хечбек,май 2013 г.,Peugeot 208 Дизел,,Ръчна,Черен,261000 км,,,,,,,,,,,,,,,
87027990,Acura Mdx * АВТО КРЕДИТ* ЦЕНА ДО БГ * Сервизна история *,"67 250 лв. - 34 384,38 €Цената е с включено ДДС",https://www.auto.bg/obiava/87027990/acura-mdx-avto-kredit-tsena-do-bg-servizna-istoriya,Acura Mdx,67 250 лв.,Употребяван,Джип,септември 2023 г.,Acura Mdx Бензин,290 к.с,Автоматична,Черен,66500 км,,,,,,,,,,,,,,,
42504481,"BMW X5 XDrive 30d-258hp= 8ZF* LED, КАМЕРА, ПАНОРАМА, КОЖА","43 900 лв. - 22 445,71 €Цената е с включено ДДС",https://www.auto.bg/obiava/42504481/bmw-x5-xdrive-30d-258hp-8zf-led-kamera-panorama-kozha,BMW X5,43 900 лв.,Употребяван,Джип,декември 2015 г.,BMW X5 Дизел,258 к.с,Автоматична,Тъмно сив,197000 км,,,,,,,,,,,,,,,
31064577,BMW 530 XD-258ps* 8 СКОРОСТИ* НОВА* EURO 5A* СЕРВИЗНА ИСТО,"23 990 лв. - 12 265,89 €Не се начислява ДДС",https://www.auto.bg/obiava/31064577/bmw-530-xd-258ps-8-skorosti-nova-euro-5a-servizna-isto,BMW 530,23 990 лв.,Употребяван,Комби,септември 2011 г.,BMW 530 Дизел,258 к.с,Автоматична,Tъмно син,244000 км,,,,,,,,,,,,,,,
26450663,Peugeot 308 2.0HDI-AVTOMAT,"12 800 лв. - 6 544,54 €Не се начислява ДДС",https://www.auto.bg/obiava/26450663/peugeot-308-2-0hdi-avtomat,Peugeot 308,12 800 лв.,Употребяван,Комби,юни 2015 г.,Peugeot 308 Дизел,150 к.с,Автоматична,Тютюн,159341 км,,,,,,,,,,,,,,,
84864002,BMW 520 D-184hp= СМЕНЕНИ ВЕРИГИ И СЪЕДИНИТЕЛ!,"18 900 лв. - 9 663,42 €Не се начислява ДДС",https://www.auto.bg/obiava/84864002/bmw-520-d-184hp-smeneni-verigi-i-saedinitel,BMW 520,18 900 лв.,Употребяван,Комби,декември 2011 г.,BMW 520 Дизел,184 к.с,Ръчна,Светло сив,222000 км,,,,,,,,,,,,,,,
53981092,BMW 320 XDrive-184ps* 8 СКОРОСТИ* СЕРВИЗНА ИСТОРИЯ в BMW!,"19 990 лв. - 10 220,72 €Не се начислява ДДС",https://www.auto.bg/obiava/53981092/bmw-320-xdrive-184ps-8-skorosti-servizna-istoriya-v-bmw,BMW 320,19 990 лв.,Употребяван,Комби,септември 2013 г.,BMW 320 Дизел,184 к.с,Автоматична,Тъмно сив,198000 км,,,,,,,,,,,,,,,
96632019,BMW 325,"16 000 лв. - 8 180,67 €Не се начислява ДДС",https://www.auto.bg/obiava/96632019/bmw-325,BMW 325,16 000 лв.,Употребяван,Купе,септември 2009 г.,BMW 325 Дизел,197 к.с,Автоматична,Черен,207000 км,,,,,,,,,,,,,,,
49348990,Peugeot 206,"2 000 лв. - 1 022,58 €Не се начислява ДДС",https://www.auto.bg/obiava/49348990/peugeot-206,Peugeot 206,2 000 лв.,Употребяван,Хечбек,юни 2003 г.,Peugeot 206 Дизел,70 к.с,Ръчна,Сив,300000 км,,,,,,,,,,,,,,,
